Customer ID,Annual Income,Years in current job,Home Ownership
3ae1c2af-a30f-410f-848b-60eb8fba5a29,829084,5 years,Home Mortgage
47c68686-a0d3-4c63-b76c-1bbff27d63be,690213,< 1 year,Home Mortgage
075ce98d-7ca5-4420-b8ca-91bfdef8f4fe,900505,10+ years,Rent
70026497-c55a-4594-86c3-c88c45b6be83,1589806,6 years,Home Mortgage
119d4803-189a-41cd-add1-4094d5cf6a2e,2043393,10+ years,Home Mortgage
59fc754e-8d39-4930-af29-d79d77a383b0,,< 1 year,Rent
c971f99a-12de-45d3-909f-8d1ed5acc4d9,1387570,4 years,Home Mortgage
ab60b976-3361-4ae6-a4d0-391e158af643,1242201,10+ years,Home Mortgage
f5884070-ce44-47e8-8d36-5dccf1a2ab9a,1327283,5 years,Rent
a3e7248d-2080-4712-95e1-fd11989940dc,1283868,6 years,Home Mortgage
e769dca5-2964-4483-bfe8-72bb0c7c619d,,4 years,Rent
0dbd8f96-8674-421a-9bd1-e88991146751,2391378,10+ years,Home Mortgage
cc46d5e0-9305-428b-b6f6-34d2c9638f8e,1116250,6 years,Rent
412422f6-d12d-43a6-9cc3-e5792cc9f967,919714,10+ years,Home Mortgage
094795b1-5bda-4c0d-abcb-48d3e4e0a7e2,557403,1 year,Rent
5c79ce00-ad95-4173-a952-8f1e433028e0,834917,10+ years,Home Mortgage
da6ce6d2-e22a-44f4-9a1a-907c78af4555,1492412,10+ years,Home Mortgage
ab0592dd-d5cd-49b6-9870-47df1b2b9ed6,485830,10+ years,Rent
ef31203b-c48a-45d2-83e1-3c3dda8cae28,483132,6 years,Home Mortgage
056211d1-f39c-4c92-b203-3652c595cd0b,,8 years,Home Mortgage
a3a8157e-2dca-49d6-abda-a4d55a279bc9,1157214,5 years,Own Home
45badcbc-ed10-4d64-8a01-be10b1e9f862,1010724,10+ years,Rent
79612695-933b-46c9-a4e7-1725ab9a3fa7,902519,10+ years,Rent
081bb78a-74eb-4c9f-97e9-b5c0d9010fd7,1003371,3 years,Rent
02002142-a04b-45fa-ae6e-92c4b72e33d4,1206101,5 years,Rent
50a6d93b-9d9c-49ac-b267-950aa0401f68,1276686,10+ years,Rent
369f9aac-d6f2-4588-a1c5-d790e5626f73,1152426,1 year,Rent
d0f87d45-95ec-48d3-b4ff-9ca50a71e0ee,1520665,10+ years,Home Mortgage
680669db-6463-49b2-8a31-9d0fd9670062,1519696,3 years,Own Home
d2b2712e-46a9-4056-b2ed-98fcfbf51aa9,896040,3 years,Home Mortgage
77a95661-8514-4d08-af72-f1b75a4e3182,1242904,1 year,Home Mortgage
2d93ff27-c7b6-48be-8770-fe0d77f4f3b8,810692,10+ years,Rent
8429ce53-4f85-4736-9982-cda93b984912,1418673,10+ years,Home Mortgage
f8dca77a-925d-4f3f-9130-fb53f0df1b51,1141938,10+ years,Home Mortgage
3e264252-2950-473d-be87-8404e90f5c9e,598747,5 years,Home Mortgage
9688be08-df13-44c0-947b-85e33f266a4c,1604987,10+ years,Home Mortgage
288cb047-3e19-4faf-8be6-58b6d6bbc348,1831581,1 year,Home Mortgage
90b9f0e1-3e2e-49e7-9859-dd473355c247,,9 years,Home Mortgage
91d098ac-9e85-4ffe-8f10-63498af1c422,1905890,3 years,Home Mortgage
caf3cbd5-f1a9-4e49-b5f2-ee1171c4727b,1418578,10+ years,Rent
9d036501-cbb6-486e-a2a2-89eb034732e1,1248832,3 years,Home Mortgage
a8dc28a3-3694-4b73-96e3-60a79311fc67,1439744,10+ years,Home Mortgage
32643931-a8de-43e5-9028-0e2f11269d9d,,10+ years,Rent
ba449c53-0904-4764-b8bf-f30561d4d6b6,1107700,10+ years,Home Mortgage
5a17955b-3f87-47c4-923f-98fb7e2ef31f,694051,2 years,Home Mortgage
548ec84c-d698-4a16-90c9-6f3e227d34e1,998241,10+ years,Home Mortgage
c82ed095-120b-4eda-9de3-d4d6fa1bc8e7,2817852,6 years,Home Mortgage
c1ce0cf2-ef30-4e73-bb6d-e13b47335d6c,1826413,2 years,Home Mortgage
f21ec882-f70a-42f5-a171-85bf47e568ad,1222384,4 years,Rent
75cbf533-5dad-4ecb-8d3c-5102b845c1e0,,10+ years,Home Mortgage
0b693c1d-96d0-49d0-9742-a7c975950325,,10+ years,Home Mortgage
f2b324cc-f4a6-4b25-8ecf-fd651a3f02d9,1100936,1 year,Own Home
9e91f46e-f833-425c-87d4-eeb828dccbae,389120,1 year,Rent
9a98cb69-68f8-47d9-b8fa-ecd69c584609,,7 years,Home Mortgage
87e4cc78-0409-4e99-8fd7-f71a34104a64,528428,< 1 year,Rent
55486609-b19a-4014-b7d3-d16e008f424b,,10+ years,Home Mortgage
88f3302e-8e1b-43a6-865a-afd6e2ecf510,,4 years,Home Mortgage
103405f6-bfa3-4d7f-a606-b3d22a289574,484120,2 years,Rent
be7b07f1-7545-4d42-baf8-381481a7dbe5,1236862,7 years,Rent
b418a33d-088a-4642-b7c7-ecca975f54e2,1157328,5 years,Rent
be138c34-d3a8-425a-bbb4-a6aed11bd782,1773061,6 years,Own Home
5931cd57-4eb4-4585-952c-e1abfa88ca1f,863037,10+ years,Home Mortgage
3b70a0b5-ddd5-453d-8f7d-97aa9dd5b54d,587765,9 years,Rent
a8663dae-bfe3-41f9-bffe-09830a2c886b,928720,2 years,Home Mortgage
becda158-1430-41a2-a116-e7425f2610e2,951520,n/a,Home Mortgage
2343aa48-06c8-4e4f-a1a7-6be279d9132c,997709,10+ years,Rent
d0ff2d60-f616-42d8-bad4-774ccddce139,1537480,10+ years,Home Mortgage
34ffb026-0c92-41fa-9205-3e84a3ccfca2,578664,n/a,Home Mortgage
1967255c-140d-46ab-b8f2-ce6a92e3ebab,962635,5 years,Rent
01e7a2da-7046-4021-9962-0275990e297b,981578,< 1 year,Home Mortgage
72f34764-8609-41c4-950c-3c382002219f,1493856,10+ years,Home Mortgage
f276a9c7-11e6-4f55-9152-615552650135,2987883,10+ years,Home Mortgage
00ec9878-043c-4627-a073-0020bbf09f94,,6 years,Rent
b53f94df-0369-43aa-8418-29e586ecda7a,1756075,7 years,Own Home
c1defd80-0883-4682-b109-0e07b1d1ad67,743356,7 years,Rent
f859d464-11d6-4183-953a-9d308cb1f192,1452474,5 years,Rent
d9d59ce3-9d27-4733-ac48-1f441e1450d3,1499024,5 years,Rent
6baac307-b43b-4c63-a409-f499f86eff27,2747837,< 1 year,Home Mortgage
013c94c0-865b-4569-83a9-d11a00854019,1909310,4 years,Rent
f4cb241c-0c2f-43bb-af47-5941be84431c,2186539,1 year,Home Mortgage
81f7cb5f-a861-4c34-9c35-447bd3bd5b43,,< 1 year,Rent
e87f2901-aac3-4994-ac40-dfa8e42954b4,1005480,< 1 year,Rent
1f66303a-2093-4a6c-8a49-34346c923897,,7 years,Home Mortgage
994a9d6a-20a2-4947-8e8c-421c2355acea,637298,3 years,Rent
73ca9986-3fb2-4b19-8f8f-e73ff97450ca,583908,3 years,Own Home
a66cfbfe-72c0-489c-afa9-b03e009cbf73,883196,3 years,Rent
af3d1f91-b13f-485a-bcd9-d382ff3d7161,2171529,2 years,Rent
2d77edb7-92c5-44f2-bdc7-9355511e6292,,1 year,Home Mortgage
bc8acfd3-df0a-402d-827a-c116e1f97a49,3591038,10+ years,Home Mortgage
39f35cc5-3ce8-4596-92a2-f24717b0b4ee,903070,1 year,Home Mortgage
f9d8e7e6-3f1e-4265-b9c4-d287c70fd63c,2394000,2 years,Home Mortgage
18237fa1-1790-402a-a2b2-abdc8059e1c9,1815241,8 years,Home Mortgage
26faa158-7a98-420c-bf47-6d07d35d6002,1286699,4 years,Home Mortgage
e4453108-0974-42ba-8929-bbd85f3817bc,,< 1 year,Rent
b08f1c26-80a3-4d94-9a89-68ce9f796bb1,,10+ years,Rent
e008b559-e953-4f72-812b-5a2dc15d9bc6,,7 years,Rent
ce22fa20-b611-4ae7-a6fb-67ccefc9d7cd,883101,10+ years,Own Home
b72d0018-ea59-4914-916d-0fe9c265c21f,,2 years,Home Mortgage
c5fec800-e0e1-47bf-9b10-0f42ccd0db7a,1026095,10+ years,Home Mortgage
eb900e1f-03ba-4ee7-9b88-6ecfdeabc90e,1068826,10+ years,Home Mortgage
5e13960a-0db1-497a-b2ab-3cfbbac8d100,1702134,5 years,Home Mortgage
10860f6a-40ed-48f2-a1a1-86a5de595c7d,,2 years,Home Mortgage
f434c027-0daa-4a58-82c4-7dd521313c4d,,7 years,Home Mortgage
2d425043-4e68-410e-b5a6-583034dea4aa,,8 years,Home Mortgage
89d54360-9d98-43c9-9839-400805f06b0b,1010819,10+ years,Own Home
d3899a79-0b3c-4640-bc8b-6114d10d783d,975878,2 years,Rent
d06abc4c-2f91-4e16-b073-9a723c2b8e4b,,< 1 year,Rent
728ffe65-6d14-4d02-baa4-d97dc979f0b5,719796,< 1 year,Rent
f5a89ad2-d10a-47c6-987d-08b0c60c63ec,1138955,10+ years,Home Mortgage
76901e4c-c3d2-4933-8fe2-b0c70a276738,1977444,10+ years,Home Mortgage
3bd85006-490e-445e-9ebc-1523e5533b07,1298023,6 years,Home Mortgage
fc8ea55b-ee7d-4d15-a51a-986a17565083,1556024,2 years,Home Mortgage
b0239ac7-c700-4b04-a970-a4633023a84f,384294,2 years,Rent
fa25b9d9-c66e-446c-aea5-e0f162c27358,1492944,7 years,Home Mortgage
62c830c3-45e9-4e46-beea-745b68f3442a,1091531,10+ years,Home Mortgage
b320a874-0d45-43be-8bd6-a7b69ec2f091,918650,n/a,Own Home
ffe3ea91-a977-4bec-98e9-f74f3139cb4e,1161508,3 years,Rent
0e9b3b58-ff5b-41ea-99e1-742e8791171a,942970,9 years,Rent
bd26c600-6b87-4b82-8401-aadc550ff3c8,1636964,10+ years,Home Mortgage
f1042570-dda5-4285-91fd-850af0c21093,1038217,7 years,Rent
263326b1-e6fa-4cae-9052-0a1d36d54fcc,569943,1 year,Own Home
8c0371d5-842c-4093-849d-06a2a6e75c8f,2009174,10+ years,Home Mortgage
0ce4b06e-39ae-49d2-b13b-e75031a1e6ac,,2 years,Rent
bd8406b6-0f5c-45e5-afe7-373eb30ff245,1363972,10+ years,Home Mortgage
17019b98-1260-48dc-9891-bdd4eaf682cb,,3 years,Rent
9c836ea0-2e2e-4a88-88fc-6f4291fcff55,1227837,6 years,Rent
a2b256b1-838e-41b8-8811-873aa43d254d,896591,4 years,Rent
4cc881ab-7622-4ea5-bed4-a4e025c32352,2466048,7 years,Rent
6d89ca0b-d2bb-4957-b004-1bca5242e76e,831307,2 years,Rent
aef4ecec-bec4-45d7-b810-2a7fefc63543,,3 years,Home Mortgage
1abf7ed4-4fd1-43e3-8cf3-8efb443c1698,1560964,3 years,Rent
240579ce-b0d9-4d5d-9681-c9e38d7c638a,1817996,7 years,Home Mortgage
e2eb51b5-92d1-4699-8ef7-54170bb1af7e,,10+ years,Rent
10c15429-4aec-4941-b0bb-97fc49a0960c,2162713,2 years,Home Mortgage
ef1d9f0e-4f5e-48f9-9605-7be4d8d34863,679972,< 1 year,Rent
9d7a0306-5d2a-4d2c-acd4-689c85729df4,828514,5 years,Home Mortgage
1212d674-6b15-4891-bdaf-8ca4ac8c0605,803035,4 years,Rent
003e98be-face-4f41-8748-e83a7f79f616,,10+ years,Home Mortgage
680a88b9-db51-4f21-8705-19a28a977160,,10+ years,Rent
7eaff9a5-a12c-45b8-85a8-6791ae662f42,934610,10+ years,Rent
e962212b-d4f3-4351-8371-3dd09e2179df,,7 years,Home Mortgage
d00a2b0a-7941-4595-aa6d-d5a465fedb12,,10+ years,Own Home
a772d4d7-b43c-4267-b1b5-e27e858dee8e,675184,10+ years,Home Mortgage
7ed13cca-5be7-4e00-80db-bbc80eda8ab8,482733,< 1 year,Own Home
09c22556-356e-4a82-a052-cfc39c0b9d48,2010770,4 years,Home Mortgage
a0774a0f-7fa1-46a0-a2e0-d6572a706d1d,793725,8 years,Rent
e909c67c-054b-4810-a9bd-bf263cc57861,,10+ years,Home Mortgage
2aff4a52-0bcd-4089-809a-cb7fbe8066c5,,3 years,Rent
2a2f44d9-21d3-46ef-876b-4e856c289b8c,,5 years,Rent
183a2886-6313-403f-b9d8-a8390c1173d9,1049902,6 years,Home Mortgage
7d6f589f-300c-48c5-b6aa-9fe782316ca4,,5 years,Own Home
c3e0b9c7-b940-4d2b-bf34-70ee6d2236c3,608722,< 1 year,Rent
581fa2b4-1eb1-4b22-8777-ee8a65bf88be,,9 years,Home Mortgage
9ab579fa-b812-4e1c-bfe2-51d0f2e7b37f,1291468,3 years,Home Mortgage
9d2b0ffc-6497-423b-8269-c5cb63b5f422,499738,1 year,Rent
9f70483e-90ec-4f3b-a90e-21ae4ef76eb9,1318695,< 1 year,Home Mortgage
88a289ee-21e6-4c81-9d97-fcec16797995,,3 years,Home Mortgage
8e62d944-4f92-4b33-87e8-b315b75059c9,1255748,5 years,Own Home
d0529151-9b11-4190-8fdb-2ffac52a9880,,5 years,Own Home
34cca7a6-5301-47db-82f1-838753cbf91e,2223893,3 years,Home Mortgage
c1b48c12-f9ba-48aa-bf96-8c097b97893a,1473545,9 years,Own Home
bb187881-b949-4a13-9892-5f1b2d0f7f2f,,7 years,Home Mortgage
1bdd215a-53bc-4414-97b3-d86ad4472420,1073044,7 years,Rent
ed76c09a-c8af-46bf-a1d4-6f601f3540db,812934,10+ years,Home Mortgage
3577f071-c529-4a93-8607-1fe39e834133,762888,10+ years,Rent
c588072d-4768-46a1-ba31-ab1233794c60,,10+ years,Rent
49dc3cdb-a21e-4830-9a3f-644e2e809d5c,,< 1 year,Rent
bff88bb9-5fc9-407c-b33d-ce1512d30ae5,1741597,10+ years,Home Mortgage
74bf4912-c403-476a-926a-ca8dfa126744,907839,8 years,Own Home
1c0284ec-c85c-4d09-8211-ab09f6512ca8,492879,7 years,Rent
09eb6a2c-5769-47fc-adc2-79f8f4c57308,,9 years,Rent
39da3c17-d78f-4e80-865e-3157ad919042,1101772,9 years,Own Home
5971367e-db00-4137-b46f-8f6034d34d88,1322419,< 1 year,Rent
f74b4b87-70e6-4a73-a426-107dac4dbbb8,,1 year,Rent
ae8868cc-207c-4fd9-8aee-60b65aaddbda,1246742,3 years,Home Mortgage
4947d5f9-0b10-4b1a-9d37-04c0a6fd4d25,1766202,8 years,Home Mortgage
e103b611-e4dc-4308-b47d-6e8b5d514dba,578607,4 years,Rent
930b05c4-ca06-4873-8fb9-7b37979bad97,,10+ years,Own Home
9fd2e283-051c-40c8-85b3-ef61e8428adb,889960,6 years,Home Mortgage
cbc7233a-e0a3-4892-bcda-6af0e8ee0793,1085489,5 years,Home Mortgage
a4fa57d6-1a89-4998-88ea-6d963615dcea,1305528,6 years,Home Mortgage
eea9fd10-e468-4048-b133-feb893924466,1341286,10+ years,Home Mortgage
f6efa274-9960-4a2a-85b8-b3c1bc0c2ad5,521778,3 years,Rent
1fcfe250-ce93-4a4d-b0ed-fa867f701173,680903,9 years,Home Mortgage
9461dfaa-e094-4dcf-aa1d-22b2281afcf5,1431840,8 years,Own Home
b48dea77-9abf-4bfa-b5ce-e7a18b0ca2bf,,3 years,Home Mortgage
22001851-8af7-48d7-b634-da9b15c1dd2e,665399,10+ years,Rent
1b058088-3636-4170-adaa-8cf318fdbdfa,1064019,10+ years,Rent
3c9eeb97-aa75-4499-b2f8-ab0a5d7c4173,,10+ years,Rent
7aa25242-1382-4840-be47-82c0016a5bc8,,10+ years,Home Mortgage
f16fd8c4-7b60-4cc0-80a9-e6f6f99f9d75,1884230,8 years,Home Mortgage
309a18a4-65b1-4e4c-a39f-6d055f55bee0,1134414,2 years,Own Home
485584f0-a0fe-4a49-9f29-a5f82780e872,965181,5 years,Rent
0cca3a4f-ea79-429a-b9c8-4c51af1ef3a0,913026,n/a,Home Mortgage
46725f16-0ac5-4b33-b556-95164087b202,528713,10+ years,Home Mortgage
781882dd-0199-40c9-b02e-60e55a3c3331,2102331,10+ years,Home Mortgage
914897ab-3f11-4ba4-b7cf-c15384afa003,,3 years,Home Mortgage
18ca2d78-a38e-49b1-8e86-4fffbe99f42c,1858466,10+ years,Rent
60a55f72-5f9d-4901-96d1-b6b2fc192d41,701461,10+ years,Home Mortgage
5072b34e-46ca-4844-9a8b-b8fe605846ea,1117542,10+ years,Own Home
6bcd624e-f1e1-4b90-bd7a-c37e8d5b6d47,1310449,10+ years,Home Mortgage
303b346f-40f4-4485-a0d5-6dc5a8adc22b,991686,n/a,Home Mortgage
b9f29558-4e65-44b4-85ea-889706cd1686,949810,10+ years,Home Mortgage
9bbd3aea-a7a3-42be-9504-cbd19aa534b8,729372,10+ years,Home Mortgage
0e26dfb4-cb85-491f-b8c5-3bdac6684c80,1479245,10+ years,Home Mortgage
faad9a9f-7e51-49c5-a7a0-b95268cea8bc,1417875,10+ years,Rent
fada489b-ba5a-4f5f-9134-f681aead9110,982965,10+ years,Rent
a6d7a2fd-38ee-4776-9b5b-5dbe60393fe8,1319778,10+ years,Home Mortgage
4cf36821-7e0d-432f-adbd-85d5b8aed48b,,6 years,Rent
099e77e1-0fee-49a0-86c2-73d054bf4122,648451,10+ years,Home Mortgage
dd814c8a-2308-4d10-91e2-9b48b10e9197,1102988,10+ years,Home Mortgage
059f22bd-8451-420a-a190-369540afafbe,,2 years,Home Mortgage
754b11f0-e417-4956-9bd4-0cab20959c57,1748817,< 1 year,Home Mortgage
492faaef-a5a4-43dc-939e-f53879fb840f,,6 years,Rent
fe2fbe03-2cc2-4635-be95-55b48be428f6,527098,10+ years,Home Mortgage
f050701f-12d7-459d-bd64-c4f59721b089,892848,10+ years,Home Mortgage
8cfcd9d0-a271-4210-8abf-258b9dfcfa47,778202,8 years,Rent
e99ca64d-5b53-48c8-9dd2-346d379fbc2a,649230,10+ years,Home Mortgage
39e6062a-fe84-45c8-b721-6cf2c6d2b5c8,1219192,1 year,Rent
0cdef54d-4b9c-4935-9432-7d69d9ac9f94,1701792,10+ years,Home Mortgage
3b17f13b-a0e4-4a9b-be1e-4f4c3bd3c6f8,837824,3 years,Rent
c245b4db-24e4-4bca-af91-9cfa1cfbf8cd,1386164,8 years,Home Mortgage
0b122367-f083-4498-a75e-1bc3984eb304,1276363,4 years,Own Home
6046e302-884f-440b-89e1-d6c7319a446f,2064312,10+ years,Home Mortgage
93eef861-f349-4440-89c0-fb60f5fa96fa,1367582,8 years,Rent
ce103fd7-d31d-47eb-8bc2-fad798ed06fb,,10+ years,Home Mortgage
9f4fca84-fdf3-4714-b29d-ecdd4a830751,1064000,10+ years,Own Home
bb5173a8-40c1-4b52-a238-ec1d3bce0c5f,962920,9 years,Home Mortgage
e88b64ef-32d0-4b11-a412-e6c4653fc7fd,,3 years,Rent
af9e9d3c-4488-44e5-a369-7c7b5a4edc14,5283007,9 years,Own Home
665e6506-fb14-4d72-8069-95cfb7d44d36,671061,1 year,Rent
d65be7af-e9fa-41e0-b653-0c81c69d85f8,5971871,10+ years,Home Mortgage
fa46564c-6017-4368-a831-9c863eb3370a,1412175,2 years,Rent
706b1b5a-aa8f-48b2-8dac-cbec7cf99c07,1178589,4 years,Home Mortgage
20b47e26-7e55-4e27-bca0-bda76055970c,1510006,3 years,Rent
fc68b5c4-b7f7-44bd-83f5-d003b015ab49,501106,n/a,Rent
6e3f9adf-fff3-43a8-9c18-61180aa50792,2106929,10+ years,Own Home
860c5f2a-a73c-491b-8caa-3292eba7be23,,4 years,Own Home
855086bf-11bd-4807-b1a4-f8d1f06b28ea,990812,10+ years,Home Mortgage
1a9f910f-379d-4ae1-8ae3-015e1d4c3a94,887471,10+ years,Home Mortgage
53a81923-7356-453d-a036-664ace1c1117,583851,n/a,Own Home
c0ca213c-3a66-48d3-ac31-b0fc95d3d3c5,452770,3 years,Rent
a43d61ca-b5a5-467f-be6b-79685bf18ecc,1021915,4 years,Own Home
2aa77ff4-8e4c-41a6-a153-a23d08115705,1445102,3 years,Home Mortgage
fecac4e3-4368-465c-8741-39975ab6203d,785954,8 years,Rent
609b55e6-7475-4925-8cb4-42d5d871f717,1919209,10+ years,Home Mortgage
0712603e-8785-440e-b12f-53047bba7029,,4 years,Rent
7794e1c1-bdc9-42a9-9d32-0980593544a2,1133958,9 years,Rent
981c5735-1c1a-4ed9-aa1b-7a0a202c34a7,,7 years,Rent
7bb251b6-7d7b-45b6-a05d-4366c5a27427,1320158,5 years,Home Mortgage
c91d6180-77bc-43db-916a-db1ab1f2c1f7,972591,2 years,Home Mortgage
98acc486-8c53-4a4f-ad88-a64b8b949889,965808,10+ years,Own Home
e3a7a34b-a733-4e73-b67c-08a1bbaafd4b,537301,8 years,Rent
cbd0ec21-01e5-460f-b4b9-1ca2f9004992,840218,n/a,Home Mortgage
bfe02758-aa2c-4ce4-b808-b8541389d0b2,921842,4 years,Rent
854659a3-3429-4bf5-a489-1f47c999460f,,10+ years,Rent
e1f17c5a-373b-49b8-88df-ac4e14c5ea46,530404,6 years,Rent
7dd3fc16-1e24-41ff-8bd7-10e42212d425,,7 years,Home Mortgage
7f684095-5fc6-43ef-8b41-353fd1eaa27b,,2 years,Home Mortgage
e5d1d7ff-5a7f-454b-9d38-8f7ccbdcbcae,961932,3 years,Home Mortgage
6a7811c5-ae02-4888-977b-4ba70a71e4b5,2189674,10+ years,Home Mortgage
25601133-0702-4cfb-b2db-794a278464f9,565269,n/a,Rent
4213a0c4-d87c-4a58-a924-f591ae6eb833,,3 years,Rent
ad16267a-66af-447f-9394-56158fee265d,1062195,10+ years,Home Mortgage
6f0fd4bf-12b3-4f8f-bb8b-4202d2532330,1414303,7 years,Rent
348e8f8e-f9fc-477e-9afc-9fdee42c949a,529017,3 years,Rent
42646d84-09d5-41ac-9593-2786e131b850,1102665,9 years,Home Mortgage
82c8e9c2-c0f8-4009-bce4-ef3ef6034412,1314097,4 years,Home Mortgage
1c8417ab-7e0f-4501-9d25-00f9b25f8e5a,,10+ years,Home Mortgage
0cf0b497-cf96-4f49-807e-819fa33510eb,744648,2 years,Rent
7c7f9110-ec17-4903-9393-af8a5235a19c,889029,3 years,Home Mortgage
cd4e06e3-5921-4852-87ae-1ad427861760,,< 1 year,Rent
9a9b3bbd-56b2-40b6-9e8f-2ba9ef97e737,873810,7 years,Home Mortgage
bf969f04-c8f1-4a3b-9110-4d0a3d419c66,1060257,n/a,Home Mortgage
f8bed759-391e-4055-930f-506102f685ff,1123033,n/a,Home Mortgage
cbf4758a-22f4-449e-933b-d20119f2ccb4,,2 years,Rent
f1a1e4a4-a927-43b0-ab1d-041d08243f3b,1440960,3 years,Home Mortgage
5eab5ca7-4ba6-4d8f-a96d-ab0c39d13242,984447,4 years,Home Mortgage
caff2ecb-2d13-40be-baf4-e729f7710d92,,4 years,Home Mortgage
5ed9a494-54c7-4c76-b369-2ed9e6eddb4a,,10+ years,Own Home
b63cd4da-4220-4c1d-b121-029e65361209,1130766,7 years,Home Mortgage
c7592ea9-67fc-4b72-86a3-b391f109bbc7,,10+ years,Rent
61ee03d1-02e3-42ef-91b2-98d9a84d6bb5,3026244,6 years,Home Mortgage
76d1c0a2-256b-4be7-8231-2a7d32b57b86,464550,1 year,Rent
edce6133-cc5d-456d-96f2-3e81a0938025,461605,2 years,Rent
0407a5bb-e98f-4418-9b27-f2b469a71dc4,701252,n/a,Home Mortgage
0f345e10-9876-4da0-bc94-001431b45318,1755011,10+ years,Home Mortgage
0cce9335-1a49-4636-96f1-19eef143f015,4024143,5 years,Rent
34d1c189-1ae2-41e1-9ead-54540eed5331,1496231,10+ years,Home Mortgage
e8145d2d-afd4-4ae5-9ce1-4cc24d3d2bac,,10+ years,Home Mortgage
2c6e9eab-b098-4a9d-94b3-103d96474cde,980096,3 years,Home Mortgage
76aa636d-a66d-4ce2-9f04-40dc106b28bb,1363288,10+ years,Home Mortgage
45cb79d5-fc14-4018-85f9-2d68e6ea4988,879947,10+ years,Rent
6ff8630c-8b0f-477d-a1ab-a44e8037c177,451668,10+ years,Rent
352b01db-93fc-4fd2-9716-7175bae4f006,1354738,10+ years,Home Mortgage
9dab884b-08c2-40cb-ae0b-96a045c24332,860643,9 years,Home Mortgage
30ccbb42-3757-4060-a39b-e2b943ea9b2b,608494,4 years,Rent
3b8a6138-68b2-4133-9ea0-e22d8f1b0c4a,776720,< 1 year,Home Mortgage
2900b29a-f8f2-492d-8d0c-979eeddec670,480795,7 years,Rent
5b8aca2d-c421-480f-bc64-77bd0f886ea0,1147562,10+ years,Rent
5bb10c09-f890-4c35-9b8f-610f4147eee6,2333124,6 years,Home Mortgage
6dbc35d8-e6f4-44d8-b85e-411fc6af7c78,1777754,2 years,Home Mortgage
403ef6be-f117-43d1-840a-5adb0033d0af,1736163,10+ years,Rent
289cbf96-0d8c-41fa-b43e-3899e3745f60,598823,1 year,Rent
39a8f90a-5a81-4988-9c17-b0dd39efe8be,708928,3 years,Rent
10d97dbe-4cbf-494d-bafc-6e2dfec6d3ea,1525776,9 years,Rent
84e9dcb5-cf42-4019-9a21-e8e809165ce3,531088,3 years,Rent
57d47828-c2a9-4801-8aae-81ad3221b85d,576099,6 years,Rent
24f643ab-91f9-4b06-9f3b-7206b6f2edac,566694,8 years,Rent
5e860b9e-e2d8-449b-a1a7-aef58aab9285,,10+ years,Home Mortgage
9b49fdd4-00dc-430f-a21c-1338b85f8ba7,683050,1 year,Rent
a6577ed0-7882-41df-996a-2ff9ebf48495,818026,3 years,Rent
f90884e7-d22b-4bd9-8810-efaa0a35bc60,1286604,8 years,Home Mortgage
c5d1fc4b-fbf5-4e05-9850-ebd90fc1ba97,1701165,6 years,Home Mortgage
812b8cb8-3258-4255-a370-0302d53b9a72,769424,3 years,Home Mortgage
1a286123-e3a7-4d7f-a35e-8b393a79262b,588031,7 years,Rent
92ba4ebd-7e52-4458-ae00-4ece88c142d6,703076,5 years,Home Mortgage
c69fd3b6-d104-4fe1-a88d-36ce9e0d6bcb,1133616,7 years,Home Mortgage
f35d4f59-525d-4f66-aaf1-eef950b1e0fa,1388938,n/a,Own Home
bc5d2bd4-e46f-4ecb-babd-dbf2ba58fe3b,716414,3 years,Home Mortgage
c73d1a12-f4b0-43ba-b557-938834176ac0,,10+ years,Home Mortgage
2534cc5d-7b4a-46f9-9a89-a2ea6e25babb,921101,1 year,Rent
75dac1d8-3b52-4644-ae59-a904c3f5ef9a,2847720,10+ years,Home Mortgage
795a6a50-1814-4adf-b4d0-2a866987a04f,1873552,10+ years,Home Mortgage
38371626-796d-40b4-99e5-68eb629e6f21,1776139,3 years,Home Mortgage
3ed82f5e-0119-4030-98ca-cfb1af9353c5,1698752,5 years,Home Mortgage
a7414509-cc76-4c6f-991d-1d5ad9b984c1,2246256,< 1 year,Rent
66aa1167-5603-446e-ac07-5b622dfd1328,1492507,7 years,Home Mortgage
6e0c41a9-3e3e-4aa7-99fa-fc0827359022,,10+ years,Home Mortgage
3b17cb61-7e6c-4a2c-9cd9-c9ca77608409,1494008,10+ years,Own Home
6b3e39ea-7b2f-4a79-acf9-e23ffad756ae,2374373,4 years,Rent
6d9cea53-eb0e-4829-9502-d1166a91c32f,796917,n/a,Own Home
829cc4d0-61d1-4312-a365-9f9c3623defb,807025,10+ years,Rent
d2d022fd-50e3-4516-ac8a-3a6bb3954e77,1076977,2 years,Rent
592aa674-484b-480d-b5af-05036b0f0df4,888003,10+ years,Own Home
b490177a-7c04-409f-8244-854c410db9a0,1525320,10+ years,Home Mortgage
150a2b78-873d-484b-af50-fadeb9c819cb,1199432,6 years,Home Mortgage
9e06d998-d737-4aac-9b44-e9ca57a94919,1089118,2 years,Home Mortgage
d0964fb7-433b-455f-a744-943d1d3e788d,673455,n/a,Home Mortgage
bdb69f3d-afce-4638-8373-f5dc7217fd90,,4 years,Rent
1dff1f98-1484-4338-9666-85264e5fe9b7,1027235,6 years,Rent
899dce04-208a-4eaf-a737-34ea292f761d,2100032,5 years,Own Home
